ms,valve_a_pct,valve_b_pct,q_des_csv,qdes,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
6367,82.49604781836858,36.355103960799454,22.97928741231281,18.282924764804275,18.282924764804275,,3561,4.3479853479853485,502.6868131868132,1979,2.416361416361416,214.39194139194137,2.5483663372542207,2.4344604176760134,22.412109375
6400,81.51540166418371,37.293631611606955,22.97928741231281,17.587830610966666,17.587830610966666,,3516,4.293040293040293,494.4862637362637,2008,2.4517704517704515,219.67673992673988,2.5483663372542207,2.4344604176760134,21.708984375
6433,80.97590426687246,37.64886233023955,22.97928741231281,16.786766309938244,16.786766309938244,,3515,4.291819291819292,494.30402930402926,2032,2.481074481074481,224.0503663003663,2.556771779760248,2.44101713754376,20.91796875
6467,80.31996881653252,38.437063778079775,22.97928741231281,16.021309743621053,16.021309743621053,,3461,4.225885225885226,484.46336996337,2042,2.4932844932844933,225.8727106227106,2.5684276306423643,2.452994716138167,20.126953125
6500,79.94207011456918,39.50954773938746,22.97928741231281,15.397037994568427,15.397037994568427,,3471,4.238095238095238,486.2857142857143,2084,2.5445665445665444,233.52655677655676,2.5726534402091015,2.4735288394195427,19.423828125
6533,79.60115527032947,39.986740635535966,22.97928741231281,14.884519223776504,14.884519223776504,,3435,4.194139194139194,479.72527472527474,2089,2.5506715506715505,234.4377289377289,2.5726534402091015,2.4735288394195427,18.80859375
6567,78.85319570182882,40.989538815214104,22.97928741231281,13.884434558565724,13.884434558565724,,3431,4.1892551892551895,478.99633699633705,2123,2.5921855921855923,240.63369963369965,2.590805350097532,2.4820976522077873,17.841796875
6600,77.92810730224619,41.97273159946775,22.97928741231281,13.542574770154438,13.542574770154438,,3411,4.164835164835165,475.3516483516484,2153,2.628815628815629,246.10073260073258,2.5966596044449433,2.520715924121062,17.314453125
6633,77.14639432385195,43.15210073486738,22.97928741231281,12.696372526305794,12.696372526305794,,3380,4.1269841269841265,469.70238095238085,2181,2.663003663003663,251.20329670329667,2.613753482841128,2.5277979010083516,16.435546875
6667,76.14933653518736,44.08327209016945,22.97928741231281,11.33864721036183,11.33864721036183,,3336,4.073260073260073,461.68406593406587,2210,2.698412698412698,256.4880952380952,2.613753482841128,2.5277979010083516,15.1171875
6700,75.06471736657431,45.27822568481697,22.97928741231281,10.229101389073264,10.229101389073264,,3315,4.0476190476190474,457.8571428571428,2254,2.752136752136752,264.5064102564103,2.6250895001989907,2.558302623895862,13.88671875
6733,74.53470080649392,45.96438575385818,22.97928741231281,9.423759715635772,9.423759715635772,,3283,4.0085470085470085,452.02564102564105,2290,2.796092796092796,271.0668498168498,2.635875398138664,2.58016872614804,12.83203125
6767,73.45912144271895,46.611242143220885,22.97928741231281,8.211072667322043,8.211072667322043,,3260,3.98046398046398,447.834249084249,2318,2.83028083028083,276.16941391941384,2.644756195969919,2.59457950097418,11.42578125
6800,72.66370277844246,46.78665310636163,22.97928741231281,7.55431665319269,7.55431665319269,,3240,3.9560439560439558,444.18956043956035,2354,2.874236874236874,282.72985347985343,2.644756195969919,2.59457950097418,10.37109375
6833,72.06282246520844,47.57130076008299,22.97928741231281,7.1522474414563435,7.1522474414563435,,3192,3.8974358974358974,435.4423076923077,2352,2.8717948717948714,282.3653846153845,2.6557173888366234,2.6099836178084437,9.4921875
6867,71.91582079270262,47.66943552035839,22.97928741231281,6.990881082614861,6.990881082614861,,3187,3.8913308913308913,434.5311355311355,2382,2.9084249084249088,287.83241758241763,2.654874327202088,2.610440506143029,8.7890625
6900,71.88253520271944,47.70607888424491,22.97928741231281,7.168516669528767,7.168516669528767,,3168,3.868131868131868,431.0686813186813,2379,2.904761904761905,287.28571428571433,2.656940895250753,2.6098989954608096,8.349609375
6933,71.91869082121984,47.64011602287745,22.97928741231281,7.461401351684583,7.461401351684583,,3165,3.8644688644688645,430.521978021978,2389,2.9169719169719173,289.1080586080587,2.656940895250753,2.6098989954608096,7.998046875
6967,72.61177613708954,47.0779779091082,22.97928741231281,8.097295221259552,8.097295221259552,,3167,3.866910866910867,430.8864468864469,2386,2.9133089133089136,288.5613553113553,2.6605081383244857,2.618305838641622,7.91015625
7000,73.26889467031215,46.427921991482684,22.97928741231281,8.96380352455602,8.96380352455602,,3170,3.8705738705738706,431.43315018315013,2377,2.9023199023199027,286.9212454212455,2.662179792712745,2.61758885594482,7.998046875
7033,73.30022339311225,46.386990929972896,22.97928741231281,9.798336153209085,9.798336153209085,,3171,3.871794871794872,431.61538461538464,2381,2.9072039072039075,287.6501831501832,2.6619614238381146,2.6178941427538,7.998046875
7067,74.04153079877914,45.65963396690367,22.97928741231281,10.861535847641175,10.861535847641175,,3187,3.8913308913308913,434.5311355311355,2380,2.9059829059829063,287.4679487179488,2.6619614238381146,2.6178941427538,8.0859375
7100,74.20527291044067,45.47885312162097,22.97928741231281,12.004264559181657,12.004264559181657,,3188,3.8925518925518925,434.7133699633699,2380,2.9059829059829063,287.4679487179488,2.663325265682624,2.6184708612787713,8.0859375
7133,75.13107923456828,44.649013050345694,22.97928741231281,13.576303334872675,13.576303334872675,,3188,3.8925518925518925,434.7133699633699,2369,2.892551892551893,285.46336996337004,2.6595463847919114,2.6181490455593996,8.349609375
7167,76.98749024550303,42.67185761686256,22.744740725848217,15.527347602295864,15.527347602295864,,3225,3.9377289377289375,441.4560439560439,2327,2.841269841269841,277.80952380952374,2.642654431189559,2.6138658927626395,8.96484375
7200,83.46244227197207,35.92912999614269,12.089951536909208,18.128910628658186,18.128910628658186,,3273,3.9963369963369964,450.2032967032967,2260,2.7594627594627594,265.5998168498168,2.642654431189559,2.6138658927626395,10.458984375
7233,87.77349993408387,31.810639446348958,12.089951536909208,20.984714235365907,20.984714235365907,,3332,4.068376068376068,460.9551282051281,2197,2.6825396825396823,254.1190476190476,2.6230601189591845,2.6164328808276474,12.65625
7267,91.58683870958362,28.435560747586074,12.089951536909208,23.286051017076304,23.286051017076304,,3379,4.125763125763125,469.52014652014645,2128,2.5982905982905984,241.5448717948718,2.6147592487638445,2.585952146831627,14.765625
7300,91.716079952025,28.494363773990134,12.089951536909208,24.72039244465687,24.72039244465687,,3441,4.201465201465202,480.81868131868134,2069,2.526251526251526,230.79304029304026,2.5800020952451796,2.5740483932953926,16.435546875
7333,95.30505829300701,25.500251864192457,12.089951536909208,25.754296225909222,25.754296225909222,,3490,4.261294261294261,489.74816849816847,2003,2.4456654456654454,218.7655677655677,2.5800020952451796,2.5372503503835593,18.10546875
7367,95.19338511171223,25.87862743100682,12.089951536909208,26.701380326141454,26.701380326141454,,3551,4.335775335775336,500.8644688644689,1953,2.3846153846153846,209.65384615384613,2.555179230536591,2.5372503503835593,19.951171875
7400,94.62067033540711,26.040535578516806,12.089951536909208,27.020636575297093,27.020636575297093,,3602,4.398046398046398,510.1584249084249,1888,2.3052503052503055,197.8086080586081,2.536836593431689,2.531346935735966,21.26953125
7433,95.90004138514485,25.25391490417731,12.089951536909208,27.7269642384833,27.7269642384833,,3641,4.445665445665446,517.2655677655678,1838,2.244200244200244,188.69688644688645,2.507170642923367,2.5011130742621632,22.939453125
7467,93.64037491961106,26.66713939635666,12.089951536909208,28.039327915792764,28.039327915792764,,3696,4.512820512820513,527.2884615384615,1789,2.1843711843711846,179.7673992673993,2.466162967929496,2.5011130742621632,24.169921875
7500,96.13218001516772,23.540839086314442,12.089951536909208,28.618659315851612,28.618659315851612,,3735,4.56043956043956,534.3956043956043,1730,2.1123321123321124,169.0155677655678,2.466162967929496,2.456841689619186,25.576171875
7533,95.97163272211911,23.563306959098593,12.089951536909208,29.088107059193167,29.088107059193167,,3765,4.597069597069597,539.8626373626373,1689,2.062271062271062,161.543956043956,2.426666333437374,2.4216218421036064,26.806640625
7567,97.24575916451087,22.154307325071013,12.089951536909208,29.786987763535958,29.786987763535958,,3809,4.650793650793651,547.8809523809525,1635,1.9963369963369964,151.7032967032967,2.3987017903264674,2.39159226675465,28.212890625
7600,98.66769658858198,20.734158965469035,12.089951536909208,30.655629596869066,30.655629596869066,,3847,4.697191697191697,554.8058608058608,1582,1.9316239316239316,142.0448717948718,2.342419427759816,2.3357911227750767,29.794921875
7633,97.53481923190051,22.0068068642615,12.089951536909208,30.794923423733326,30.794923423733326,,3892,4.752136752136752,563.0064102564102,1537,1.8766788766788767,133.84432234432234,2.342419427759816,2.3357911227750767,30.673828125
7667,97.68081422489774,21.913455139838618,12.089951536909208,31.179840641171143,31.179840641171143,,3915,4.78021978021978,567.1978021978022,1517,1.8522588522588523,130.19963369963372,2.278305438546739,2.276946409446042,31.904296875
7700,97.06092269571549,22.453408498706136,12.089951536909208,30.986637782063514,30.986637782063514,,3970,4.847374847374847,577.2206959706959,1505,1.8376068376068377,128.01282051282053,2.2770998721474642,2.277128275552145,32.6953125
7733,96.50688889430933,23.100678748158465,12.089951536909208,29.827326987555256,29.827326987555256,,4000,4.8840048840048835,582.6877289377288,1513,1.8473748473748475,129.470695970696,2.27745173781096,2.276917892572661,32.607421875
7767,95.8918014037064,23.719358555330366,12.089951536909208,28.493394776219564,28.493394776219564,,3991,4.873015873015873,581.0476190476189,1519,1.8547008547008548,130.5641025641026,2.27745173781096,2.276917892572661,32.607421875
7800,95.24315990565529,24.33219417858969,12.114550932227347,26.82496760377939,26.82496760377939,,3989,4.87057387057387,580.6831501831501,1529,1.866910866910867,132.3864468864469,2.288998239064049,2.2778156129180704,32.6953125
7833,93.90189141273821,25.63301384434097,23.64718446129224,24.300063607064303,24.300063607064303,,3988,4.869352869352869,580.5009157509156,1561,1.9059829059829059,138.2179487179487,2.306604398833,2.2997943730615753,32.431640625
7867,92.04028982093834,27.59570918899114,23.64718446129224,20.66501096658103,20.66501096658103,,3977,4.8559218559218555,578.4963369963369,1605,1.9597069597069596,146.2362637362637,2.3499055785752816,2.316224141219307,31.728515625
7900,87.38413286579154,32.28226093845271,23.64718446129224,15.817127372259982,15.817127372259982,,3936,4.805860805860806,571.0247252747253,1686,2.0586080586080584,160.9972527472527,2.3499055785752816,2.316224141219307,30.849609375
7933,80.20642848797351,39.65666635114974,23.64718446129224,9.174995724886337,9.174995724886337,,3831,4.677655677655678,551.8901098901099,1786,2.180708180708181,179.220695970696,2.419203214748028,2.276946409446042,29.091796875
7967,69.90143088077818,50.16599372315935,23.64718446129224,1.9006209247518058,1.9006209247518058,,3722,4.544566544566544,532.0265567765567,1882,2.2979242979242978,196.71520146520143,2.4723791494628564,2.305891365107381,26.3671875
8000,63.811135426506226,55.09185881450698,23.64718446129224,-0.8720496003425637,-0.8720496003425637,,3630,4.4322344322344325,515.2609890109891,2001,2.443223443223443,218.40109890109886,2.513902956683432,2.496058670077747,23.466796875
8033,69.48495454378299,49.928202904602124,23.64718446129224,2.1101506381093174,2.1101506381093174,,3532,4.312576312576313,497.4020146520147,2080,2.5396825396825395,232.79761904761904,2.513902956683432,2.496058670077747,21.181640625
8067,72.55977275256707,47.25305769033564,23.64718446129224,3.405716254906718,3.405716254906718,,3441,4.201465201465202,480.81868131868134,2148,2.6227106227106227,245.18956043956044,2.5756722578274607,2.4639604242819293,18.6328125
8100,71.53543809959993,48.692611147999834,23.64718446129224,3.16743292430265,3.16743292430265,,3347,4.086691086691086,463.6886446886446,2236,2.73015873015873,261.22619047619037,2.601301218149419,2.531822660083816,15.732421875
8133,71.02089996541893,49.18365839979864,23.64718446129224,3.502907949724829,3.502907949724829,,3278,4.002442002442002,451.11446886446885,2305,2.814407814407814,273.80036630036625,2.628159223147134,2.5697308660856004,13.798828125
8167,70.18212799145054,50.106864292511254,23.64718446129224,3.275462770416823,3.275462770416823,,3202,3.9096459096459095,437.264652014652,2364,2.886446886446886,284.5521978021977,2.628159223147134,2.5697308660856004,11.77734375
8200,68.69039132100625,51.074173785233434,23.64718446129224,2.3392990208769735,2.3392990208769735,,3148,3.843711843711844,427.42399267399264,2426,2.9621489621489623,295.8507326007326,2.654125504853312,2.5946419117779316,9.404296875
8233,67.70006124796993,51.53871178815063,23.64718446129224,1.9725252363853372,1.9725252363853372,,3092,3.7753357753357752,417.2188644688644,2482,3.0305250305250304,306.0558608058608,2.660528509468296,2.632256744571254,7.734375
8267,67.39168456031868,51.99081193607628,23.64718446129224,1.7466166663556688,1.7466166663556688,,3049,3.722832722832723,409.3827838827839,2491,3.0415140415140414,307.69597069597063,2.6766380583796487,2.630523499510674,6.328125
8300,67.03273103532389,52.3749571304341,23.64718446129224,1.7670267818222092,1.7670267818222092,,3026,3.694749694749695,405.191391941392,2524,3.081807081807082,313.709706959707,2.6766380583796487,2.630523499510674,5.185546875
8333,67.53788250133451,52.05089058125652,23.64718446129224,2.4487122495398497,2.4487122495398497,,3018,3.684981684981685,403.7335164835165,2549,3.1123321123321124,318.26556776556777,2.6767173071798447,2.6371663572660338,4.658203125
8367,67.66191084830282,51.69777450724206,23.666747762207983,3.670504108613283,3.670504108613283,,3006,3.67032967032967,401.5467032967033,2541,3.1025641025641026,316.80769230769226,2.683469929447702,2.6364826788492404,4.5703125
8400,68.312465134283,51.18949787306415,24.531827162033636,5.2176453065101125,5.2176453065101125,,3013,3.678876678876679,402.82234432234435,2531,3.0903540903540905,314.98534798534797,2.6831939160020584,2.6375247610681543,4.5703125
8433,69.19352611992203,50.43888021506673,24.531827162033636,7.2708242607606985,7.2708242607606985,,3023,3.6910866910866913,404.64468864468864,2529,3.087912087912088,314.6208791208791,2.683373633896158,2.636596703875053,4.658203125
8467,69.85890441366969,49.741533885525804,24.531827162033636,9.9341802160735,9.9341802160735,,3023,3.6910866910866913,404.64468864468864,2531,3.0903540903540905,314.98534798534797,2.683373633896158,2.636596703875053,4.658203125
8500,72.36580469396968,47.263240590531986,24.531827162033636,13.489778987726115,13.489778987726115,,3032,3.7020757020757022,406.28479853479854,2525,3.083028083028083,313.89194139194143,2.6829055379151994,2.6364216646641276,4.74609375
8533,84.24662673609879,36.078271037499526,24.531827162033636,17.848897787836997,17.848897787836997,,3090,3.772893772893773,416.85439560439556,2448,2.989010989010989,299.8598901098901,2.66996506066019,2.641301615553717,5.361328125
8567,98.0268350587172,22.582976922844438,24.531827162033636,23.54047446164562,23.54047446164562,,3135,3.8278388278388276,425.054945054945,2365,2.887667887667887,284.7344322344322,2.6464954743549765,2.6319357247377066,8.26171875
8600,100.0,20.0,24.531827162033636,27.987911760134306,27.987911760134306,,3199,3.905982905982906,436.7179487179487,2309,2.819291819291819,274.529304029304,2.6464954743549765,2.6319357247377066,10.810546875
8634,100.0,20.0,24.531827162033636,28.384955417335753,28.384955417335753,,3263,3.9841269841269837,448.38095238095235,2233,2.726495726495726,260.6794871794871,2.647986980269264,2.602047070026788,11.77734375
8667,100.0,20.10951901391766,24.531827162033636,27.762284175820092,27.762284175820092,,3332,4.068376068376068,460.9551282051281,2172,2.652014652014652,249.56318681318677,2.613545069309603,2.6082509715223545,14.23828125
8700,98.479753946936,21.777102330239178,24.531827162033636,26.93984933767091,26.93984933767091,,3374,4.119658119658119,468.6089743589743,2105,2.57020757020757,237.35347985347983,2.6070656642124876,2.5396025765739387,16.787109375
8734,92.03531558450612,28.59975250784734,24.531827162033636,24.73727849105609,24.73727849105609,,3438,4.197802197802198,480.27197802197804,2043,2.4945054945054945,226.05494505494505,2.6070656642124876,2.5396025765739387,17.841796875
8767,88.93871604274206,31.732937807495432,24.531827162033636,24.53425682267605,24.53425682267605,,3490,4.261294261294261,489.74816849816847,1997,2.438339438339438,217.6721611721611,2.55319885800169,2.547245674079267,19.775390625
8800,90.21068909314704,31.60785868539633,24.531827162033636,25.426188692907328,25.426188692907328,,3540,4.322344322344323,498.85989010989016,1935,2.3626373626373627,206.3736263736264,2.546979485210313,2.5397100993353225,22.060546875
8833,87.17532229762483,33.37204958636839,24.531827162033636,25.306171959202327,25.306171959202327,,3593,4.3870573870573875,508.51831501831504,1899,2.318681318681319,199.81318681318683,2.5113263949257236,2.509615845821648,23.203125
8867,87.3228115473348,33.424992490031165,24.531827162033636,25.887000052364076,25.887000052364076,,3602,4.398046398046398,510.1584249084249,1881,2.2967032967032965,196.53296703296698,2.5113263949257236,2.509615845821648,24.609375
8900,85.87940823683219,32.767802885778956,24.531827162033636,23.717524682464205,23.717524682464205,,3637,4.440781440781441,516.5366300366301,1874,2.288156288156288,195.257326007326,2.5136718012311716,2.4851863176932403,23.5546875
8933,87.87766895886267,33.82020155780623,24.531827162033636,21.098806485598132,21.098806485598132,,3655,4.462759462759463,519.8168498168499,1864,2.275946275946276,193.43498168498166,2.394127227450779,2.5591626307269446,21.796875
8967,87.37759664784845,33.75258839574797,23.896655676018796,20.130756247543875,20.130756247543875,,3652,4.459096459096459,519.2701465201465,1859,2.2698412698412698,192.52380952380952,2.3606255126008913,2.5407260514117898,21.181640625
9000,88.20624116670149,33.49353973942489,-0.0484692087455691,16.380246234934003,16.380246234934003,,3692,4.507936507936508,526.5595238095237,1860,2.271062271062271,192.70604395604394,2.3606255126008913,2.5407260514117898,18.10546875
9033,96.96533947356798,36.91772843085354,-0.0484692087455691,12.46932699444752,12.46932699444752,,3726,4.549450549450549,532.7554945054944,1881,2.2967032967032965,196.53296703296698,2.210363215186026,2.680775014817173,14.677734375
9067,100.0,38.08240446745729,-0.0484692087455691,10.292674885628653,10.292674885628653,,3757,4.587301587301587,538.4047619047618,1955,2.387057387057387,210.018315018315,2.2057782445331564,2.8056878354654557,12.568359375
9100,100.0,38.32856962314851,-0.0484692087455691,9.528332182031846,9.528332182031846,,3824,4.669108669108669,550.6144688644689,2031,2.47985347985348,223.86813186813188,2.205257257059322,2.8492105030264168,11.6015625
9133,100.0,37.77537648252053,-0.0484692087455691,9.48093610205564,9.48093610205564,,3880,4.7374847374847375,560.8195970695971,2077,2.536019536019536,232.2509157509157,2.205257257059322,2.8492105030264168,11.25
9167,100.0,32.44015472744696,-0.0484692087455691,9.693061176797318,9.693061176797318,,3921,4.787545787545787,568.2912087912088,2079,2.5384615384615383,232.61538461538458,2.3536032846992208,2.8712633805277994,11.162109375
9200,100.0,30.633409138228107,-0.0484692087455691,10.046770151477652,10.046770151477652,,3960,4.835164835164835,575.3983516483516,2038,2.4884004884004884,225.14377289377288,2.3759958436392434,2.880457546224801,11.25
9233,100.0,35.525725999303766,-0.0484692087455691,10.21570297992755,10.21570297992755,,3989,4.87057387057387,580.6831501831501,1947,2.3772893772893773,208.56043956043953,2.2400396737738033,2.889782000322583,11.25
9267,100.0,34.40937433973558,-0.0484692087455691,10.329410606686164,10.329410606686164,,4030,4.92063492063492,588.1547619047618,1931,2.357753357753358,205.64468864468864,2.2400396737738033,2.889782000322583,11.25
9300,100.0,34.808418134764594,-0.0484692087455691,10.509571327137571,10.509571327137571,,4051,4.9462759462759465,591.981684981685,1934,2.3614163614163615,206.19139194139194,2.205674834559898,2.8973416732995596,11.337890625
9333,100.0,34.18253123938698,-0.0484692087455691,10.649269332457429,10.649269332457429,,4076,4.976800976800977,596.5375457875458,1933,2.3601953601953602,206.00915750915752,2.2058250488512186,2.903480495976263,11.42578125
9367,100.0,34.65329217430197,-0.0484692087455691,10.64896447290145,10.64896447290145,,4062,4.95970695970696,593.9862637362637,1935,2.3626373626373627,206.3736263736264,2.205189863055707,2.906191906242025,11.42578125
9400,100.0,34.21330509806514,-0.0484692087455691,10.636675687403304,10.636675687403304,,4079,4.9804639804639805,597.0842490842491,1932,2.358974358974359,205.82692307692307,2.205189863055707,2.906191906242025,11.42578125
9433,100.0,33.83509268103312,-0.0484692087455691,10.616322383030777,10.616322383030777,,4092,4.996336996336996,599.4532967032967,1942,2.371184371184371,207.6492673992674,2.2065454660338406,2.907191032263452,11.42578125
9467,100.0,34.297593966167874,-0.0484692087455691,10.59075963248683,10.59075963248683,,4077,4.978021978021978,596.7197802197802,1933,2.3601953601953602,206.00915750915752,2.205464916851501,2.9079782889220978,11.42578125
9500,100.0,33.99917049942833,0.010186282366330082,10.562015955693152,10.562015955693152,,4089,4.992673992673993,598.9065934065934,1932,2.358974358974359,205.82692307692307,2.20543728660386,2.9084989173983113,11.42578125
9533,100.0,34.18075756158382,25.193516762060533,10.53149786980281,10.53149786980281,,4082,4.984126984126984,597.6309523809523,1939,2.3675213675213675,207.10256410256412,2.20543728660386,2.9084989173983113,11.42578125
9567,100.0,34.097878518432815,25.193516762060533,10.387403087502292,10.387403087502292,,4088,4.9914529914529915,598.7243589743589,1937,2.365079365079365,206.73809523809524,2.205397513328421,2.9084916620552987,11.337890625
9600,100.0,33.96049275956423,25.193516762060533,10.366071978290922,10.366071978290922,,4093,4.997557997557998,599.6355311355311,1933,2.3601953601953602,206.00915750915752,2.20516234936714,2.908943738646161,11.337890625
9633,100.0,34.07543188737549,25.193516762060533,10.567914420973047,10.567914420973047,,4082,4.984126984126984,597.6309523809523,1936,2.363858363858364,206.5558608058608,2.205640403327021,2.9085878397377307,11.513671875
9667,100.0,34.10412782065584,25.193516762060533,10.520211345066272,10.520211345066272,,4086,4.989010989010989,598.3598901098901,1937,2.365079365079365,206.73809523809524,2.2052941301275126,2.9085878397377307,11.513671875
9700,100.0,34.109573702727054,25.147685696079012,10.592686217983882,10.592686217983882,,4083,4.985347985347985,597.8131868131868,1938,2.3663003663003663,206.92032967032966,2.2052941301275126,2.9081722851365464,11.6015625
9733,100.0,33.944237916301695,9.240169525410945,10.545356640817698,10.545356640817698,,4091,4.995115995115995,599.2710622710623,1943,2.3724053724053724,207.8315018315018,2.2060763689363405,2.9083592146346375,11.6015625
9767,100.0,34.19397470347419,9.240169525410945,10.505220480706374,10.505220480706374,,4084,4.986568986568987,597.9954212454213,1931,2.357753357753358,205.64468864468864,2.205141630896999,2.908384522359751,11.6015625
9800,100.0,33.9638559881343,9.240169525410945,10.584263581958652,10.584263581958652,,4089,4.992673992673993,598.9065934065934,1940,2.3687423687423688,207.28479853479854,2.205257257059322,2.907987229190501,11.689453125
9833,100.0,34.33082100836353,9.240169525410945,10.770389100996056,10.770389100996056,,4072,4.971916971916972,595.808608058608,1936,2.363858363858364,206.5558608058608,2.205257257059322,2.907987229190501,11.865234375
9867,100.0,33.55643156910318,9.240169525410945,11.055836377875575,11.055836377875575,,4095,5.0,600.0,1939,2.3675213675213675,207.10256410256412,2.206402201646639,2.906686937707324,12.12890625
9900,100.0,33.49453833975848,9.240169525410945,11.32118821951805,11.32118821951805,,4095,5.0,600.0,1948,2.3785103785103785,208.74267399267399,2.2051210241061203,2.9052116554198615,12.392578125
9933,100.0,34.22882988784782,9.240169525410945,11.23066255192941,11.23066255192941,,4076,4.976800976800977,596.5375457875458,1928,2.354090354090354,205.09798534798534,2.205570651908835,2.904619331097165,12.392578125
9967,100.0,34.035007298343814,9.240169525410945,11.05153354973601,11.05153354973601,,4087,4.99023199023199,598.5421245421245,1932,2.358974358974359,205.82692307692307,2.205570651908835,2.904619331097165,12.3046875
